iter	RMSE
286	0.04597061505
287	0.04596197527
288	0.04594507187
289	0.04593417553
290	0.04591032312
291	0.04589203082
292	0.04588158167
293	0.04586498696
294	0.04585061138
295	0.04584336348
296	0.04583993708
297	0.04583324918
298	0.04582480056
299	0.04580380034
300	0.04577407377
301	0.04577174899
302	0.04577168175
303	0.04575854795
304	0.04574201852
305	0.0457361293
306	0.04573326474
307	0.04570763267
308	0.04570756729
309	0.04568513351
310	0.04565996097
311	0.04564943409
312	0.04563810561
313	0.04562900158
314	0.04561945563
315	0.04561405137
316	0.04560981572
317	0.04558943401
318	0.04558415171
319	0.04556750481
320	0.04555487636
321	0.04553682426
322	0.04553280086
323	0.04550688642
324	0.04550467573
325	0.04549856195
326	0.04549447023
327	0.04546812468
328	0.04544873878
329	0.0454397902
330	0.04543787582
331	0.0454178279
332	0.04541047868
333	0.04541039925
334	0.04540368638
335	0.0454028505
336	0.04538719741
337	0.04538356186
338	0.04537107984
339	0.04535199908
340	0.04531962282
341	0.04531610301
342	0.04530516575
343	0.04530511674
344	0.0453050265
345	0.04529860071
346	0.04528337029
347	0.04527817586
348	0.04526481082
349	0.04525152991
350	0.04524456672
351	0.04523272488
352	0.04521899567
353	0.04520105678
354	0.04519246602
355	0.04518259078
356	0.04517648064
357	0.04517043797
358	0.04517034571
359	0.045135041
360	0.0451244644
361	0.04511879191
362	0.04511812091
363	0.04510734537
364	0.04507791738
365	0.04503378672
366	0.04502804495
367	0.04501583155
368	0.04500300643
369	0.04499381577
370	0.04499325657
371	0.04498712237
372	0.0449796583
373	0.04497337534
374	0.0449649799
375	0.04495829279
376	0.04494665679
377	0.04494105356
378	0.04490014083
379	0.04488044121
380	0.0448730829
381	0.04485592173
382	0.04485202913
383	0.04485108416
384	0.04484613737
385	0.04484157664
386	0.04483214548
387	0.04481754435
388	0.04480315941
389	0.0447953966
390	0.04478891803
391	0.04476854012
392	0.04476354616
393	0.0447535315
394	0.04474574951
395	0.04473025933
396	0.04472839154
397	0.04470004868
398	0.04469206777
399	0.04468808087
400	0.0446801475
401	0.044674948
402	0.04466766168
403	0.04466764072
404	0.04464853668
405	0.04464802048
406	0.04463434053
407	0.04463269926
408	0.04463261629
409	0.04462698961
410	0.0446158628
411	0.04461112727
412	0.04460323456
413	0.04460267789
414	0.04459557081
415	0.04459544435
416	0.04457685527
417	0.04456208698
418	0.04455339382
419	0.0445406421
420	0.04453374221
421	0.04452861865
422	0.04452420232
423	0.04452083552
424	0.04451815549
425	0.04448999065
426	0.0444838384
427	0.04448383826
428	0.04446495212
429	0.04444573406
430	0.04444229477
431	0.04443041255
432	0.04442139201
433	0.04441587328
434	0.04440748643
435	0.04439831854
436	0.04438696062
437	0.04438042943
438	0.04437199217
439	0.04436296615
440	0.0443432819
441	0.04433997193
442	0.04433841685
443	0.04433328591
444	0.04433068076
445	0.04433062136
446	0.04431925493
447	0.04431688939
448	0.04431600862
449	0.04430026253
450	0.04429878633
451	0.04428043282
452	0.04424327674
453	0.04423734737
454	0.04421555902
455	0.04419119622
456	0.04418304543
457	0.04417634061
458	0.04415730245
459	0.04414175049
460	0.04414150783
461	0.04413099264
462	0.04413057689
463	0.04411675501
464	0.04411048734
465	0.04410612662
466	0.04408886478
467	0.04407165292
468	0.04407146574
469	0.04406560803
470	0.04406556393
471	0.0440579515
472	0.04404545388
473	0.04404109466
474	0.04402543276
475	0.04401653802
476	0.04400858366
477	0.04400146194
478	0.04399110156
479	0.04397998306
480	0.04396096333
481	0.04396059688
482	0.04395701473
483	0.04395456422
484	0.04395248411
485	0.04394456727
486	0.04393865684
487	0.04392798124
488	0.04392049455
489	0.04391344752
490	0.04391341833
491	0.04390552458
492	0.04390146879
493	0.04389655155
494	0.04387009803
495	0.04384510717
496	0.04384218156
497	0.04383266528
498	0.04383125496
499	0.04382872505
500	0.04382125865
501	0.04381861278
502	0.04381134858
503	0.04380598115
504	0.04380393939
505	0.04379338216
506	0.04378951475
507	0.04378646921
508	0.04378095357
509	0.04377003134
510	0.04376296399
511	0.04375525232
512	0.0437374524
513	0.04373070137
514	0.04372945716
515	0.04372265004
516	0.04371511361
517	0.04371003649
518	0.04370582163
519	0.04370044918
520	0.04369660469
521	0.04368835696
522	0.0436870356
523	0.04367388895
524	0.043663064
525	0.04365344987
526	0.04365104066
527	0.04364321162
528	0.04364310031
529	0.04364180407
530	0.04362873705
531	0.04361921287
532	0.04360587042
533	0.04358768912
534	0.0435786254
535	0.04357219078
536	0.04356992858
537	0.04356293189
538	0.0435562393
539	0.04354879975
540	0.04354710578
541	0.04353468584
542	0.04352196233
543	0.04350497535
544	0.04349599645
545	0.04348686607
546	0.04347217377
547	0.04347216004
548	0.04347196422
549	0.04345529379
550	0.04343410677
551	0.04339692395
552	0.04339689413
553	0.04337915202
554	0.04336850392
555	0.04336375155
556	0.04335321682
557	0.04334111096
558	0.04333558939
559	0.04333295816
560	0.04332191335
561	0.04332180233
562	0.04331275953
563	0.04329938388
564	0.04328489001
565	0.04328129299
566	0.04327054979
567	0.04326160658
568	0.04325102232
569	0.04324448086
570	0.04323243876
571	0.0432248393
572	0.04320612187
573	0.04320042555
574	0.04319482197
575	0.04318862289
576	0.04318053472
577	0.04316578917
578	0.04315750799
579	0.04315336257
580	0.04314116487
581	0.04313640075
582	0.04313282767
583	0.04312356511
584	0.04311174357
585	0.04310727924
586	0.04309571473
587	0.04308259007
588	0.04308240524
589	0.04306365738
590	0.04305490994
591	0.04304446033
592	0.04303960725
593	0.04303955886
594	0.04303940033
595	0.04303474722
596	0.04302595055
597	0.04301309177
598	0.04300477856
599	0.04300190141
600	0.04298844587
601	0.04298069865
602	0.04297617578
603	0.04297611109
604	0.04297102854
605	0.0429562066
606	0.04295615753
607	0.04294994435
608	0.0429499175
609	0.04294984536
610	0.04292950344
611	0.04292945155
612	0.04291681044
613	0.04291675635
614	0.04289986511
615	0.04289518852
616	0.0428872601
617	0.04286728369
618	0.04285953851
619	0.04285416317
620	0.04283808109
621	0.04283033819
622	0.04282265833
623	0.04281515469
624	0.04280500039
625	0.04280495242
626	0.04280487552
627	0.04280475027
628	0.04280468554
629	0.04278670666
630	0.04277712651
631	0.04276736883
632	0.04276127194
633	0.04275818598
634	0.04272561491
635	0.04271456625
636	0.04270736036
637	0.04269390729
638	0.04269119841
639	0.04268547033
640	0.04267772685
641	0.04266790066
642	0.04266783521
643	0.04266779738
644	0.04266775428
645	0.04266575408
646	0.0426657129
647	0.04265806235
648	0.04265791785
649	0.04265136379
650	0.04265131437
651	0.04265102168
652	0.04263273938
653	0.04262388903
654	0.04262384498
655	0.04260590908
656	0.04259687649
657	0.0425967747
658	0.04258973333
659	0.04257402989
660	0.04256547321
661	0.04256539844
662	0.04253895173
663	0.04253870212
664	0.04252648013
665	0.0425264064
666	0.04251598857
667	0.04251572289
668	0.04251567841
669	0.042510641
670	0.04250083293
671	0.04249015306
672	0.04247912632
673	0.04246055787
674	0.04244860755
675	0.04243932351
676	0.04242438755
677	0.04241844873
678	0.04240043058
679	0.04239462645
680	0.04239366242
681	0.04238803516
682	0.04238779476
683	0.04237002828
684	0.04234967177
685	0.04234963484
686	0.04233449092
687	0.04233425892
688	0.04232972568
689	0.04232966845
690	0.04232463114
691	0.0423170929
692	0.04231068259
693	0.04230740046
694	0.04230729368
695	0.04230258107
696	0.04230256106
697	0.04229430659
698	0.04228046724
699	0.04227718159
700	0.04227703423
701	0.04227691054
702	0.04227287935
703	0.04226274893
704	0.04225372604
705	0.04224979497
706	0.04224968143
707	0.04223749453
708	0.04223375869
709	0.04222519015
710	0.04221209211
711	0.04220380647
712	0.04219896814
713	0.04219103558
714	0.04218141483
715	0.04217362107
716	0.04216271489
717	0.04215108046
718	0.04215089492
719	0.0421459515
720	0.04213803496
721	0.04212885575
722	0.04212053605
723	0.04211828596
724	0.04210751719
725	0.0421015331
726	0.04210147187
727	0.04209806455
728	0.04209792607
729	0.04208396582
730	0.04208354264
731	0.04207264056
732	0.042072572
733	0.04207236755
734	0.04206148387
735	0.04205121411
736	0.04205108686
737	0.04204777415
738	0.04204457215
739	0.04204449728
740	0.04203810866
741	0.04202972845
742	0.04202965037
743	0.04202946027
744	0.04202120937
745	0.04201336299
746	0.04201015162
747	0.04199296492
748	0.0419764037
749	0.04197629192
750	0.04197620416
751	0.04197313608
752	0.04197014482
753	0.04197011366
754	0.04196992297
755	0.04195264449
756	0.04195261386
757	0.04194217693
758	0.04193134576
759	0.04193128455
760	0.04192835179
761	0.04191621819
762	0.04190875711
763	0.04189227303
764	0.04188022248
765	0.04188009641
766	0.04187067076
767	0.04187047042
768	0.04185978391
769	0.0418437991
770	0.04184096399
771	0.04182552079
772	0.04182531569
773	0.04181673802
774	0.04181018274
775	0.04180116041
776	0.04180110332
777	0.04180103076
778	0.0417885773
779	0.0417799246
780	0.04177973133
781	0.04176927949
782	0.04175773647
783	0.04175768051
784	0.04175205583
785	0.04174868822
786	0.04173590684
787	0.04172759498
788	0.04172265816
789	0.04172248578
790	0.04171361267
791	0.04170625867
792	0.04170616959
793	0.04169951937
794	0.04168961034
795	0.04168168017
796	0.04167275753
797	0.04167269798
798	0.0416665205
799	0.04165457253
800	0.04165447939
801	0.04165429663
802	0.04165162341
803	0.04164153795
804	0.04164139176
805	0.04163739039
806	0.04163719581
807	0.04163694166
808	0.04163684989
809	0.04163668476
810	0.04162841493
811	0.04162814873
812	0.0416182725
813	0.04160843354
814	0.04159948029
815	0.04159936158
816	0.04159153792
817	0.04158441559
818	0.04158423737
819	0.04158413256
820	0.04158399311
821	0.04158373534
822	0.0415765135
823	0.04157624928
824	0.04157598731
825	0.04156581147
826	0.0415570354
827	0.04154807274
828	0.04154304066
829	0.04153598528
830	0.04152831276
831	0.04152062616
832	0.04151478087
833	0.04150074784
834	0.04149234359
835	0.04149209223
836	0.04148366567
837	0.04147387859
838	0.04146610086
839	0.04146599787
840	0.04145743413
841	0.04145490954
842	0.04145484739
843	0.04145470855
844	0.04145073954
845	0.04145067224
846	0.04143453989
847	0.04142412977
848	0.04141805423
849	0.0414133571
850	0.04139838086
851	0.04139824929
852	0.0413957761
853	0.04138904728
854	0.04138438401
855	0.04138416602
856	0.04138402102
857	0.04138386048
858	0.04137576339
859	0.04137552359
860	0.0413663359
861	0.04136610586
862	0.0413588973
863	0.04134442464
864	0.04134418037
865	0.04134413945
866	0.04134409376
867	0.04133326988
868	0.04133312509
869	0.04133296995
870	0.0413329194
871	0.04132465005
872	0.04132360871
873	0.04131491457
874	0.04130641891
875	0.04130627683
876	0.04130605803
877	0.04130594384
878	0.04129283303
879	0.04128563223
880	0.04128463628
881	0.04127886286
882	0.04127186502
883	0.04127171079
884	0.04127150894
885	0.04127059131
886	0.04127043684
887	0.0412703008
888	0.04127024
889	0.04126238156
890	0.04126216939
891	0.04125365045
892	0.04125351608
893	0.0412435825
894	0.04123602215
895	0.04123596386
896	0.04123584534
897	0.04123228394
898	0.0412313258
899	0.04123120934
900	0.04122762945
901	0.04121928183
902	0.04120886741
903	0.04120634758
904	0.04120631016
905	0.0411995733
906	0.04119944693
907	0.04119505891
908	0.0411895611
909	0.04117806663
910	0.04117629228
911	0.04116927417
912	0.04116921543
913	0.0411691561
914	0.04116430132
915	0.04116347128
916	0.04116338574
917	0.04116327295
918	0.04115625872
919	0.04114933929
920	0.04114919531
921	0.04114394706
922	0.0411438271
923	0.04113436367
924	0.04113423894
925	0.04113417083
926	0.04113395442
927	0.04112940671
928	0.04112185007
929	0.04111983197
930	0.0411197325
931	0.04111964207
932	0.04111953174
933	0.04111942894
934	0.04111930782
935	0.04111871291
936	0.04111857894
937	0.04111846462
938	0.04111785957
939	0.04110828624
940	0.04110220201
941	0.04110200384
942	0.04110195078
943	0.04110191426
944	0.04109816961
945	0.04109201864
946	0.04109193912
947	0.04109191591
948	0.04109183689
949	0.04108852924
950	0.04108658116
951	0.04107834116
952	0.0410782571
953	0.04107822707
954	0.04107817104
955	0.04107806527
956	0.04107800307
957	0.0410738692
958	0.04106503672
959	0.04105520724
960	0.04104750792
961	0.04104175629
962	0.04103945387
963	0.04103320702
964	0.04102830338
965	0.04102032484
966	0.04102019576
967	0.0410199947
968	0.04101670917
969	0.04101452584
970	0.04101446688
971	0.04101131352
972	0.04101126234
973	0.04101124309
974	0.04100442941
975	0.04100435183
976	0.0409952997
977	0.04098950191
978	0.04098942656
979	0.04098095986
980	0.04097929942
981	0.04097920479
982	0.04097693914
983	0.04097687132
984	0.04097066402
985	0.04097063611
986	0.04097061569
987	0.04096295043
988	0.04096178848
989	0.0409616892
990	0.04096000174
991	0.04095703155
992	0.040951082
993	0.04095097221
994	0.04094359096
995	0.04094355302
996	0.04093775064
997	0.04093602864
998	0.04093598906
999	0.04093588203
1000	0.04093582723
1001	0.0409357388
1002	0.04093286574
1003	0.04093278101
1004	0.04092775978
1005	0.04092498663
1006	0.04091948195
1007	0.04091308005
1008	0.04090676092
1009	0.04090444178
1010	0.0409012956
1011	0.04089347448
1012	0.04089220542
1013	0.04088959972
1014	0.04088671907
1015	0.0408802311
1016	0.040877687
1017	0.04087513567
1018	0.04087501125
1019	0.04087495425
1020	0.04087485291
1021	0.04087325611
1022	0.04086676314
1023	0.04086657539
1024	0.04086654389
1025	0.04086404892
1026	0.04086396153
1027	0.04086389052
1028	0.04086227977
1029	0.0408598736
1030	0.04085983645
1031	0.04085977312
1032	0.04085428614
1033	0.04084988336
1034	0.04084454188
1035	0.04084444543
1036	0.0408400619
1037	0.04084003586
1038	0.04083818978
1039	0.04083187273
1040	0.040831752
1041	0.04082681988
1042	0.04082362984
1043	0.04081789245
1044	0.04081452779
1045	0.04081224605
1046	0.04080753233
1047	0.04080746438
1048	0.04080348244
1049	0.04080177091
1050	0.04079434177
1051	0.0407886327
1052	0.04077863501
1053	0.04076676751
1054	0.04076525695
1055	0.04076358807
1056	0.0407635253
1057	0.04076348128
1058	0.04075723707
1059	0.04075715405
1060	0.04075706259
1061	0.04074982389
1062	0.04074838045
1063	0.04074833598
1064	0.04074331488
1065	0.04073858231
1066	0.04073841454
1067	0.04073482173
1068	0.04073322781
1069	0.04073311269
1070	0.0407302144
1071	0.04073018419
1072	0.04073011884
1073	0.04071952581
1074	0.0407194591
1075	0.04071941331
1076	0.04071931369
1077	0.04071918109
1078	0.04071913111
1079	0.0407157932
1080	0.04071371063
1081	0.04071097276
1082	0.04070887957
1083	0.04070480468
1084	0.04070476139
1085	0.04069631202
1086	0.04069614412
1087	0.04069023211
1088	0.04068638093
1089	0.04068632236
1090	0.04068489059
1091	0.04067983307
1092	0.04067653995
1093	0.04067329458
1094	0.04067033871
1095	0.04067028718
1096	0.04066481421
1097	0.04065662938
1098	0.04065660906
1099	0.04064637812
1100	0.04064241435
1101	0.040642393
1102	0.04063802495
1103	0.04063230417
1104	0.04062945213
1105	0.0406274684
1106	0.04062248744
1107	0.0406127723
1108	0.04060901798
1109	0.04060486384
1110	0.04059957626
1111	0.04059688018
1112	0.04059585739
1113	0.04059430608
1114	0.04059135105
1115	0.04059133625
1116	0.04059129032
1117	0.04058584555
1118	0.04058579523
1119	0.04058016037
1120	0.04058007949
1121	0.04057656623
1122	0.04057063177
1123	0.04057061112
1124	0.04056639189
1125	0.04056240928
1126	0.0405607001
1127	0.0405606499
1128	0.04056059756
1129	0.0405595145
1130	0.04055356743
1131	0.0405481543
1132	0.04054454232
1133	0.04054443187
1134	0.04054440201
1135	0.04054350053
1136	0.04054155849
1137	0.04053995793
1138	0.04053985447
1139	0.04053853192
1140	0.04053664379
1141	0.04052885472
1142	0.0405287949
1143	0.0405166162
1144	0.04051657162
1145	0.04051651971
1146	0.04051647482
1147	0.04051637901
1148	0.04051329071
1149	0.0405075797
1150	0.04050596263
1151	0.04050507843
1152	0.04050502561
1153	0.04050122295
1154	0.04049963572
1155	0.04049777443
1156	0.04049297155
1157	0.0404923587
1158	0.04048952116
1159	0.04048581008
1160	0.04048577514
1161	0.04048332271
1162	0.04048048927
1163	0.04048038326
1164	0.04048023603
1165	0.04047869024
1166	0.04047594839
1167	0.04047184216
1168	0.04047172347
1169	0.04046841972
1170	0.04046702742
1171	0.04046554281
1172	0.04046270932
1173	0.04046263642
1174	0.04045633809
1175	0.04045624161
1176	0.04045430893
1177	0.04045421265
1178	0.04044976722
1179	0.04043611173
1180	0.0404345828
1181	0.04043454935
1182	0.0404294483
1183	0.04041870095
1184	0.04041865698
1185	0.04041487022
1186	0.04040745613
1187	0.04040686375
1188	0.04040394523
1189	0.04039414183
1190	0.04039410432
1191	0.04039400652
1192	0.04039392819
1193	0.04039078773
1194	0.04038588702
1195	0.0403833983
1196	0.04037911833
1197	0.04037740044
1198	0.04037655095
1199	0.04037597949
1200	0.04037142055
1201	0.04036966899
1202	0.0403614688
1203	0.04036141044
1204	0.04036136864
1205	0.04036133159
1206	0.0403612333
1207	0.04036117424
1208	0.04035898756
1209	0.04035496798
1210	0.04034463911
1211	0.04033895131
1212	0.04033814263
1213	0.04033414132
1214	0.04033278742
1215	0.04033271936
1216	0.04033115228
1217	0.04032803858
1218	0.04032535726
1219	0.04032203281
1220	0.04031872609
1221	0.04031864497
1222	0.04031272923
1223	0.04030845632
1224	0.0403027157
1225	0.04030263513
1226	0.04030028962
1227	0.04029581844
1228	0.0402914715
1229	0.04029144883
1230	0.04028795823
1231	0.04027654535
1232	0.04026838024
1233	0.04026493688
1234	0.04026490414
1235	0.04026486616
1236	0.0402622801
1237	0.0402615421
1238	0.04026146486
1239	0.04026059053
1240	0.0402556404
1241	0.04025395321
1242	0.04025238918
1243	0.04025232624
1244	0.04025224811
1245	0.04025215949
1246	0.0402481523
1247	0.04024262049
1248	0.0402402465
1249	0.04023659791
1250	0.04023655691
1251	0.04023157341
1252	0.04022215049
1253	0.04021793551
1254	0.0402134346
1255	0.04020743182
1256	0.04020732844
1257	0.0402058927
1258	0.04020444421
1259	0.04020383418
1260	0.04020375635
1261	0.04020367414
1262	0.04020358505
1263	0.04020355628
1264	0.04019778936
1265	0.04019462312
1266	0.04019301193
1267	0.04019293079
1268	0.04018718126
1269	0.0401816543
1270	0.04018095919
1271	0.04018086423
1272	0.04017690824
1273	0.04017583778
1274	0.04017412293
1275	0.04016994535
1276	0.04016612769
1277	0.04015506702
1278	0.04015501037
1279	0.04015039935
1280	0.0401479949
1281	0.04014575651
1282	0.04014162363
1283	0.04014141397
1284	0.04013615311
1285	0.04012552354
1286	0.04012116376
1287	0.0401190152
1288	0.04011810641
1289	0.04011603941
1290	0.04011602822
1291	0.04011368355
1292	0.04011242411
1293	0.04010903632
1294	0.04010654514
1295	0.04010194548
1296	0.04010037358
1297	0.04009494938
1298	0.04009396527
1299	0.04009388819
1300	0.04008859777
1301	0.0400862634
1302	0.04008470165
1303	0.04008242711
1304	0.0400800072
1305	0.04007691241
1306	0.04007313394
1307	0.04006676371
1308	0.04006393203
1309	0.04005888675
1310	0.04005472161
1311	0.04005398366
1312	0.04005344429
1313	0.04005208224
1314	0.04004958518
1315	0.04004132018
1316	0.04002945859
1317	0.04002339574
1318	0.04001934268
1319	0.0400180123
1320	0.04000422942
1321	0.0400041409
1322	0.0400040162
1323	0.04000204978
1324	0.03999768059
1325	0.03999387483
1326	0.03999096027
1327	0.03998994871
1328	0.03998063011
1329	0.03998060072
1330	0.03997671589
1331	0.03997283093
1332	0.03996503622
1333	0.03995544693
1334	0.03995396945
1335	0.03995104849
1336	0.03994260722
1337	0.03993907701
1338	0.0399390021
1339	0.03992925936
1340	0.0399273968
1341	0.03992514261
1342	0.03992104206
1343	0.03991730333
1344	0.039913317
1345	0.03991038101
1346	0.03990744737
1347	0.03989757374
1348	0.0398870042
1349	0.03988508125
1350	0.03988283688
1351	0.03988155512
1352	0.03987737131
1353	0.03987500804
1354	0.0398718701
1355	0.03986979319
1356	0.03986572786
1357	0.03986548411
1358	0.03986541037
1359	0.03986400106
1360	0.03986038191
1361	0.03986037369
1362	0.03985324301
1363	0.03985106
1364	0.03984262642
1365	0.03984257507
